Return_ID,Order_ID,SKU_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
RET202348,ORD1029232,SKU00054,09-06-2025,Damaged,307.07,Approved
RET202349,ORD1025916,SKU00275,29-04-2025,Changed Mind,85.2,Rejected
RET202350,ORD1073546,SKU00021,07-06-2025,Damaged,197.44,Approved
RET202351,ORD1044238,SKU00638,10-01-2025,Changed Mind,115.59,Approved
RET202352,ORD1035312,SKU00511,30-01-2025,Quality Issue,105.11,Approved
RET202353,ORD1069688,SKU00785,27-04-2025,Missing Item,352.08,Approved
RET202354,ORD1038686,SKU00271,30-06-2025,Missing Item,300.55,Approved
RET202355,ORD1055962,SKU01131,15-06-2025,Quality Issue,66.38,Approved
RET202356,ORD1058403,SKU01156,11-03-2025,Wrong Item,696.16,Approved
RET202357,ORD1010887,SKU00118,22-05-2025,Wrong Item,240.75,Approved
RET202358,ORD1023854,SKU00382,10-01-2025,Damaged,552.89,Approved
RET202359,ORD1041716,SKU00181,07-06-2025,Late Delivery,110.75,Approved
RET202360,ORD1043997,SKU00741,21-02-2025,Changed Mind,558.56,Approved
RET202361,ORD1023278,SKU00808,14-03-2025,Quality Issue,302.13,Approved
RET202362,ORD1053400,SKU00860,15-01-2025,Changed Mind,781.22,Approved
RET202363,ORD1061474,SKU00926,08-07-2025,Late Delivery,239.22,Approved
RET202364,ORD1075811,SKU00522,24-02-2025,Quality Issue,124.82,Approved
RET202365,ORD1025004,SKU00485,02-06-2025,Changed Mind,641.15,Approved
RET202366,ORD1033920,SKU01089,17-04-2025,Damaged,319.95,Approved
RET202367,ORD1054837,SKU00314,22-02-2025,Missing Item,362.4,Approved
RET202368,ORD1078017,SKU00385,23-05-2025,Wrong Item,51.81,Approved
RET202369,ORD1013207,SKU00891,23-04-2025,Quality Issue,561.51,Rejected
RET202370,ORD1035476,SKU00793,29-05-2025,Quality Issue,1522.16,Approved
RET202371,ORD1015693,SKU00522,15-02-2025,Damaged,148.65,Approved
RET202372,ORD1037061,SKU00532,24-02-2025,Wrong Item,879.53,Approved
RET202373,ORD1049733,SKU00255,18-02-2025,Damaged,799.58,Approved
RET202374,ORD1005489,SKU01091,26-05-2025,Changed Mind,276.72,Approved
RET202375,ORD1021360,SKU01094,01-03-2025,Damaged,102.35,Approved
RET202376,ORD1040300,SKU00962,05-07-2025,Quality Issue,232.74,Approved
RET202377,ORD1066583,SKU00785,21-03-2025,Damaged,673.92,Approved
RET202378,ORD1064246,SKU00383,17-01-2025,Late Delivery,60.78,Approved
RET202379,ORD1057597,SKU00617,22-03-2025,Quality Issue,200.79,Approved
RET202380,ORD1004450,SKU00518,29-05-2025,Late Delivery,83.29,Approved
RET202381,ORD1006240,SKU-26452,17-05-2025,Changed Mind,174.75,Approved
RET202382,ORD1067428,SKU00462,29-01-2025,Missing Item,532.57,Approved
RET202383,ORD1077510,SKU00775,25-05-2025,Changed Mind,1072.91,Approved
RET202384,ORD1051297,SKU00365,20-02-2025,Quality Issue,35.59,Approved
RET202385,ORD1069284,SKU00640,19-03-2025,Damaged,38.23,Approved
RET202386,ORD1050154,SKU01074,05-03-2025,Quality Issue,325.39,Approved
RET202387,ORD1077919,SKU00499,29-04-2025,Wrong Item,213.12,Approved
RET202388,ORD1041271,SKU00776,20-04-2025,Wrong Item,126.66,Approved
RET202389,ORD1008369,SKU00391,10-04-2025,Changed Mind,1348.01,Approved
RET202390,ORD1010426,SKU00658,18-02-2025,Quality Issue,602.39,Rejected
RET202391,ORD1051531,SKU00503,11-04-2025,Quality Issue,201.25,Approved
RET202392,ORD1043458,SKU00419,24-04-2025,Quality Issue,296.18,Approved
RET202393,ORD1032038,SKU00094,12-02-2025,Late Delivery,74.18,Rejected
RET202394,ORD1059696,SKU00678,08-03-2025,Quality Issue,518.71,Approved
RET202395,ORD1024786,SKU00742,26-06-2025,Wrong Item,551.11,Approved
RET202396,ORD1050193,SKU00041,02-05-2025,Late Delivery,807.16,Approved
RET202397,ORD1020663,SKU01166,13-01-2025,Late Delivery,66.36,Approved
RET202398,ORD1048831,SKU00510,03-03-2025,Changed Mind,231.37,Approved
RET202399,ORD1075956,SKU01171,19-06-2025,Changed Mind,310.75,Approved
RET202400,ORD1041795,SKU00559,01-06-2025,Late Delivery,737.91,Approved
RET202401,ORD1021987,SKU00355,04-03-2025,Missing Item,424.26,Approved
RET202402,ORD1054054,SKU01089,18-05-2025,Late Delivery,111.17,Approved
RET202403,ORD1066115,SKU00177,11-03-2025,Damaged,201.74,Approved
RET202404,ORD1071804,SKU00112,04-02-2025,Missing Item,153.53,Approved
RET202405,ORD1030816,SKU00618,11-02-2025,Damaged,918.5,Approved
RET202406,ORD1035743,SKU00991,18-01-2025,Missing Item,488.6,Approved
RET202407,ORD1030765,SKU00575,27-04-2025,Damaged,451.72,Approved
RET202408,ORD1005676,SKU00949,24-06-2025,Missing Item,44.83,Rejected
RET202409,ORD1066819,SKU01025,15-01-2025,Quality Issue,324.8,Approved
RET202410,ORD1015309,SKU00460,01-07-2025,Quality Issue,367.39,Approved
RET202411,ORD1075790,SKU00030,01-07-2025,Missing Item,83.03,Approved
RET202412,ORD1062187,SKU00864,01-03-2025,Changed Mind,283.01,Approved
RET202413,ORD1038964,SKU00474,28-04-2025,Damaged,107.24,Rejected
RET202414,ORD1052159,SKU00779,29-04-2025,Damaged,44.3,Approved
RET202415,ORD1013558,SKU00649,19-03-2025,Quality Issue,42.19,Approved
RET202416,ORD1028663,SKU00208,09-04-2025,Wrong Item,677.96,Approved
RET202417,ORD1079843,SKU-35265,09-07-2025,Late Delivery,86.74,Approved
RET202418,ORD1040348,SKU00857,30-03-2025,Missing Item,187.79,Approved
RET202419,ORD1076169,SKU01064,04-03-2025,Changed Mind,453.94,Approved
RET202420,ORD1021082,SKU00880,15-06-2025,Quality Issue,300.69,Approved
RET202421,ORD1071867,SKU00166,07-02-2025,Late Delivery,714.33,Approved
RET202422,ORD1069329,SKU01014,21-05-2025,Changed Mind,437.21,Approved
RET202423,ORD1033077,SKU01072,11-03-2025,Wrong Item,354.02,Approved
RET202424,ORD1045978,SKU00641,22-01-2025,Changed Mind,105.13,Approved
RET202425,ORD1076870,SKU00230,13-06-2025,Missing Item,547.51,Approved
RET202426,ORD1073804,SKU01153,04-06-2025,Quality Issue,547.93,Approved
RET202427,ORD1070236,SKU00527,05-04-2025,Late Delivery,114.19,Rejected
RET202428,ORD1034655,SKU01054,15-02-2025,Quality Issue,481.59,Approved
RET202429,ORD1074816,SKU01004,18-02-2025,Damaged,74.35,Approved
RET202430,ORD1028505,SKU00615,16-06-2025,Changed Mind,721.06,Approved
RET202431,ORD1015557,SKU01004,28-04-2025,Changed Mind,410.97,Approved
RET202432,ORD1029216,SKU00096,12-04-2025,Quality Issue,679.21,Approved
RET202433,ORD1032462,SKU00321,10-02-2025,Missing Item,77.8,Approved
RET202434,ORD1069353,SKU00306,14-05-2025,Unknown,387.27,Approved
RET202435,ORD1063560,SKU01082,23-05-2025,Quality Issue,786.92,Approved
RET202436,ORD1074634,SKU00859,28-02-2025,Wrong Item,707.26,Approved
RET202437,ORD1010932,SKU01164,12-02-2025,Quality Issue,238.12,Rejected
RET202438,ORD1013181,SKU00379,23-04-2025,Late Delivery,358.26,Approved
RET202439,ORD1036104,SKU00465,27-03-2025,Wrong Item,194.87,Approved
RET202440,ORD1056801,SKU00665,03-05-2025,Wrong Item,80.89,Approved
RET202441,ORD1071966,SKU01082,14-01-2025,Wrong Item,814.42,Approved
RET202442,ORD1067065,SKU00945,16-06-2025,Late Delivery,371.34,Approved
RET202443,ORD1059510,SKU00885,17-02-2025,Changed Mind,1197.15,Approved
RET202444,ORD1024178,SKU00495,17-02-2025,Missing Item,213.51,Approved
RET202445,ORD1078416,SKU00938,28-05-2025,Damaged,130.15,Approved
RET202446,ORD1071921,SKU00247,29-04-2025,Missing Item,709.22,Approved
RET202447,ORD1072171,SKU01032,02-07-2025,Damaged,1354.81,Approved
RET202448,ORD1007498,SKU00585,06-08-2025,Changed Mind,138.36,Approved
RET202449,ORD1029263,SKU00726,11-06-2025,Missing Item,58.37,Approved
RET202450,ORD1062693,SKU00314,10-02-2025,Quality Issue,415.69,Approved
RET202451,ORD1022179,SKU01145,07-05-2025,Late Delivery,543.53,Approved
RET202452,ORD1069740,SKU01193,19-04-2025,Damaged,488.79,Approved
RET202453,ORD1053479,SKU00182,26-04-2025,Quality Issue,204.09,Approved
RET202454,ORD1055698,SKU01109,14-03-2025,Quality Issue,88.44,Approved
RET202455,ORD1076254,SKU00037,24-05-2025,Late Delivery,96.61,Approved
RET202456,ORD1046044,SKU00749,28-03-2025,Late Delivery,217.65,Approved
RET202457,ORD1002472,SKU00521,29-05-2025,Quality Issue,164.84,Approved
RET202458,ORD1031090,SKU00572,16-05-2025,Damaged,88.4,Approved
RET202459,ORD1003604,SKU01147,03-03-2025,Wrong Item,75.41,Approved
RET202460,ORD1058214,SKU00084,24-01-2025,Missing Item,388.52,Approved
RET202461,ORD1042974,SKU01074,03-07-2025,Missing Item,659.37,Approved
RET202462,ORD1038752,SKU00834,05-02-2025,Changed Mind,178.14,Rejected
RET202463,ORD1011883,SKU00021,27-02-2025,Wrong Item,157.65,Approved
RET202464,ORD1021805,SKU00655,04-03-2025,Wrong Item,110.01,Approved
RET202465,ORD1031133,SKU01144,07-04-2025,Damaged,245.4,Approved
RET202466,ORD1044008,SKU00026,25-03-2025,Quality Issue,99.81,Approved
RET202467,ORD1011256,SKU00138,05-05-2025,Quality Issue,68.79,Approved
RET202468,ORD1019950,SKU01139,19-04-2025,Late Delivery,248.71,Approved
RET202469,ORD1078592,SKU00692,19-06-2025,Quality Issue,321.83,Approved
RET202470,ORD1066525,SKU00877,06-03-2025,Quality Issue,2031.22,Approved
RET202471,ORD1002168,SKU-30607,18-01-2025,Damaged,158.56,Approved
RET202472,ORD1034911,SKU00615,02-05-2025,Changed Mind,584.89,Approved
RET202473,ORD1025874,SKU00495,14-03-2025,Changed Mind,91.59,Approved
RET202474,ORD1040345,SKU00770,18-03-2025,Late Delivery,225.39,Approved
RET202475,ORD1033409,SKU00189,28-02-2025,Late Delivery,260.87,Approved
RET202476,ORD1044446,SKU00906,21-01-2025,Quality Issue,76.44,Approved
RET202477,ORD1039002,SKU01146,09-02-2025,Quality Issue,64.57,Approved
RET202478,ORD1042537,SKU01192,05-02-2025,Missing Item,133.52,Approved
RET202479,ORD1073940,SKU00029,18-06-2025,Quality Issue,346.09,Approved
RET202480,ORD1042731,SKU01124,05-03-2025,Late Delivery,337.36,Approved
RET202481,ORD1011104,SKU-08481,26-01-2025,Damaged,248.19,Approved
RET202482,ORD1058680,SKU00371,07-05-2025,Damaged,178.89,Approved
RET202483,ORD1027046,SKU00408,02-06-2025,Quality Issue,203.69,Approved
RET202484,ORD1065722,SKU01132,19-02-2025,Wrong Item,208.52,Approved
RET202485,ORD1072093,SKU00763,06-05-2025,Quality Issue,664.71,Approved
RET202486,ORD1018332,SKU00293,12-05-2025,Wrong Item,366.18,Approved
RET202487,ORD1029392,SKU00959,22-05-2025,Wrong Item,344.79,Approved
RET202488,ORD1069301,SKU01065,22-06-2025,Damaged,384.91,Approved
RET202489,ORD1075951,SKU01094,07-03-2025,Late Delivery,82.9,Approved
RET202490,ORD1045994,SKU00153,19-01-2025,Damaged,241.91,Approved
RET202491,ORD1056517,SKU00678,13-04-2025,Quality Issue,982.27,Approved
RET202492,ORD1021951,SKU00402,07-07-2025,Wrong Item,235.87,Approved
RET202493,ORD1058640,SKU00540,26-06-2025,Damaged,141.05,Rejected
RET202494,ORD1030876,SKU00296,07-06-2025,Wrong Item,731.36,Approved
RET202495,ORD1045842,SKU00683,14-02-2025,Late Delivery,548.92,Approved
RET202496,ORD1062290,SKU00204,03-07-2025,Changed Mind,236.47,Approved
RET202497,ORD1034237,SKU00288,22-05-2025,Quality Issue,90.33,Approved
RET202498,ORD1001487,SKU00787,05-07-2025,Damaged,114.55,Approved
RET202499,ORD1021131,SKU00764,18-06-2025,Late Delivery,1959.02,Approved
RET202500,ORD1050410,SKU00226,14-06-2025,Late Delivery,79.96,Approved
RET202501,ORD1013423,SKU00898,01-02-2025,Changed Mind,366.73,Approved
RET202502,ORD1065788,SKU00821,04-03-2025,Missing Item,153.89,Approved
RET202503,ORD1079185,SKU00774,21-05-2025,Changed Mind,409.94,Approved
RET202504,ORD1033600,SKU00840,11-05-2025,Quality Issue,279.54,Approved
RET202505,ORD1012774,SKU00885,21-05-2025,Wrong Item,935.72,Approved
RET202506,ORD1041814,SKU00443,07-05-2025,Changed Mind,235.56,Approved
RET202507,ORD1041265,SKU00841,01-07-2025,Damaged,528.66,Approved
RET202508,ORD1058018,SKU00085,09-03-2025,Quality Issue,581.79,Approved
RET202509,ORD1073063,SKU00009,17-06-2025,Damaged,394.11,Approved
RET202510,ORD1036329,SKU01185,04-12-2025,Changed Mind,113.23,Approved
RET202511,ORD1003028,SKU00382,27-05-2025,Late Delivery,468.55,Approved
RET202512,ORD1044342,SKU00664,17-06-2025,Damaged,271.65,Approved
RET202513,ORD1009777,SKU00400,08-06-2025,Missing Item,614.72,Approved
RET202514,ORD1066758,SKU00456,23-01-2025,Quality Issue,454.63,Approved
RET202515,ORD1059980,SKU00086,21-01-2025,Damaged,73.14,Approved
RET202516,ORD1041384,SKU00662,19-06-2025,Quality Issue,153.13,Approved
RET202517,ORD1034890,SKU00260,22-04-2025,Quality Issue,403.58,Approved
RET202518,ORD1051154,SKU00777,16-03-2025,Damaged,81.39,Approved
RET202519,ORD1068242,SKU00647,29-05-2025,Changed Mind,112.4,Approved
RET202520,ORD1060255,SKU00930,03-02-2025,Late Delivery,158.57,Rejected
RET202521,ORD1014272,SKU00760,27-01-2025,Wrong Item,222.6,Rejected
RET202522,ORD1036293,SKU00255,06-02-2025,Quality Issue,1208.93,Approved
RET202523,ORD1007179,SKU00234,27-01-2025,Quality Issue,155.71,Approved
RET202524,ORD1054541,SKU00861,14-03-2025,Quality Issue,422.58,Approved
RET202525,ORD1029211,SKU00756,08-04-2025,Quality Issue,109.59,Approved
RET202526,ORD1029338,SKU00229,24-03-2025,Changed Mind,199.56,Rejected
RET202527,ORD1024561,SKU00258,12-06-2025,Damaged,315.84,Approved
RET202528,ORD1051862,SKU01057,19-01-2025,Late Delivery,413.58,Approved
RET202529,ORD1056616,SKU-84092,27-05-2025,Wrong Item,524.04,Approved
RET202530,ORD1070367,SKU00603,01-04-2025,Missing Item,318.37,Approved
RET202531,ORD1030931,SKU00362,13-02-2025,Changed Mind,197.72,Approved
RET202532,ORD1059501,SKU01028,04-03-2025,Quality Issue,244.24,Approved
RET202533,ORD1040495,SKU00725,17-01-2025,Wrong Item,481.25,Approved
RET202534,ORD1038567,SKU00303,14-02-2025,Damaged,124.28,Approved
RET202535,ORD1028760,SKU00767,08-07-2025,Wrong Item,314.24,Approved
RET202536,ORD1001087,SKU00135,02-06-2025,Late Delivery,756.89,Approved
RET202537,ORD1033203,SKU00710,02-06-2025,Quality Issue,122.32,Approved
RET202538,ORD1049867,SKU00182,31-05-2025,Wrong Item,124.87,Approved
RET202539,ORD1020459,SKU00632,31-01-2025,Damaged,197.35,Approved
RET202540,ORD1039549,SKU00305,19-05-2025,Quality Issue,80.18,Approved
RET202541,ORD1025268,SKU00879,18-05-2025,Quality Issue,113.82,Approved
RET202542,ORD1064622,SKU00281,08-07-2025,Changed Mind,123.75,Approved
RET202543,ORD1034944,SKU00852,15-04-2025,Wrong Item,110.77,Approved
RET202544,ORD1057476,SKU00964,20-04-2025,Quality Issue,484.97,Approved
RET202545,ORD1065578,SKU00584,23-05-2025,Damaged,268.1,Approved
RET202546,ORD1005278,SKU00546,05-03-2025,Wrong Item,736.52,Rejected
RET202547,ORD1037560,SKU00120,06-05-2025,Damaged,241.93,Approved
RET202548,ORD1038070,SKU00888,26-01-2025,Damaged,492.7,Approved
RET202549,ORD1007718,SKU00386,23-05-2025,Damaged,345.75,Approved
RET202550,ORD1074768,SKU00864,26-04-2025,Wrong Item,406.86,Approved
RET202551,ORD1007317,SKU00318,13-03-2025,Wrong Item,489.18,Approved
RET202552,ORD1055070,SKU00766,07-05-2025,Quality Issue,1034.88,Approved
RET202553,ORD1043785,SKU00771,30-05-2025,Changed Mind,722.22,Approved
RET202554,ORD1052733,SKU00722,13-05-2025,Wrong Item,604.86,Approved
RET202555,ORD1003109,SKU00988,24-06-2025,Changed Mind,64.43,Approved
RET202556,ORD1024216,SKU01029,14-02-2025,Late Delivery,219.99,Approved
RET202557,ORD1068758,SKU00065,27-02-2025,Wrong Item,207.95,Approved
RET202558,ORD1053665,SKU01143,03-05-2025,Changed Mind,1081.8,Approved
RET202559,ORD1038816,SKU00517,19-01-2025,Late Delivery,119.69,Approved
RET202560,ORD1069568,SKU00571,13-02-2025,Wrong Item,906.76,Approved
RET202561,ORD1018535,SKU00708,24-06-2025,Wrong Item,123.56,Approved
RET202562,ORD1077803,SKU00902,06-06-2025,Changed Mind,615.52,Approved
RET202563,ORD1075167,SKU00761,05-02-2025,Missing Item,659.51,Approved
RET202564,ORD1050689,SKU00340,05-07-2025,Late Delivery,215.37,Approved
RET202565,ORD1060011,SKU00520,24-01-2025,Quality Issue,269.37,Approved
RET202566,ORD1029983,SKU00862,22-05-2025,Quality Issue,448.76,Approved
RET202567,ORD1023689,SKU00518,24-01-2025,Late Delivery,156.76,Rejected
RET202568,ORD1027425,SKU00972,26-05-2025,Wrong Item,208.43,Approved
RET202569,ORD1000151,SKU00990,21-04-2025,Late Delivery,964.55,Approved
RET202570,ORD1061879,SKU00084,20-03-2025,Damaged,671.4,Approved
RET202571,ORD1072330,SKU00698,12-03-2025,Quality Issue,102.25,Approved
RET202572,ORD1023203,SKU00136,17-05-2025,Quality Issue,392.47,Approved
RET202573,ORD1030139,SKU00954,01-03-2025,Quality Issue,312.82,Approved
RET202574,ORD1053685,SKU00069,28-02-2025,Damaged,176.33,Approved
RET202575,ORD1000579,SKU00291,28-06-2025,Wrong Item,237.8,Approved
RET202576,ORD1065465,SKU00390,23-05-2025,Changed Mind,663.54,Approved
RET202577,ORD1003882,SKU00314,10-03-2025,Quality Issue,320.88,Approved
RET202578,ORD1057137,SKU00023,07-04-2025,Quality Issue,74.62,Approved
RET202579,ORD1059805,SKU00191,16-03-2025,Late Delivery,89.68,Approved
RET202580,ORD1045881,SKU00828,25-01-2025,Quality Issue,381.48,Approved
RET202581,ORD1032023,SKU00596,20-02-2025,Quality Issue,563.98,Approved
RET202582,ORD1029885,SKU00663,21-06-2025,Late Delivery,51.37,Approved
RET202583,ORD1052518,SKU00272,24-01-2025,Quality Issue,446.39,Approved
RET202584,ORD1073415,SKU00770,05-03-2025,Late Delivery,204.83,Approved
RET202585,ORD1075349,SKU00866,12-07-2025,Quality Issue,273.45,Approved
RET202586,ORD1033763,SKU01014,10-02-2025,Damaged,206.33,Approved
RET202587,ORD1057505,SKU00248,31-05-2025,Wrong Item,405.99,Approved
RET202588,ORD1078486,SKU00747,08-02-2025,Quality Issue,190.58,Approved
RET202589,ORD1031523,SKU00789,23-04-2025,Changed Mind,284.35,Approved
RET202590,ORD1065815,SKU00935,02-06-2025,Late Delivery,372.42,Approved
RET202591,ORD1079264,SKU00838,12-05-2025,Damaged,67.73,Approved
RET202592,ORD1005941,SKU-98642,18-02-2025,Damaged,108.27,Approved
RET202593,ORD1026653,SKU00984,07-05-2025,Missing Item,150.53,Approved
RET202594,ORD1062866,SKU00223,03-06-2025,Late Delivery,255.71,Approved
RET202595,ORD1050897,SKU00860,28-02-2025,Missing Item,142.6,Approved
RET202596,ORD1059858,SKU00392,29-06-2025,Late Delivery,65.42,Approved
RET202597,ORD1011975,SKU00238,03-04-2025,Changed Mind,168.65,Approved
RET202598,ORD1035164,SKU00409,28-03-2025,Quality Issue,360.9,Approved
RET202599,ORD1061789,SKU00105,01-04-2025,Quality Issue,402.5,Rejected
RET202600,ORD1018953,SKU00331,21-03-2025,Damaged,124.13,Approved
RET202601,ORD1067315,SKU01154,22-01-2025,Damaged,80.08,Approved
RET202602,ORD1005387,SKU01181,26-05-2025,Missing Item,136.26,Approved
RET202603,ORD1064719,SKU00249,30-06-2025,Changed Mind,394.76,Approved
RET202604,ORD1011430,SKU00812,07-06-2025,Quality Issue,520.5,Approved
RET202605,ORD1004048,SKU00611,26-02-2025,Wrong Item,207.06,Approved
RET202606,ORD1079737,SKU00839,13-02-2025,Quality Issue,68.3,Approved
RET202607,ORD1054965,SKU00836,19-06-2025,Damaged,119.76,Approved
RET202608,ORD1014790,SKU00655,11-03-2025,Missing Item,91.79,Approved
RET202609,ORD1064141,SKU00731,29-01-2025,Wrong Item,247.67,Approved
RET202610,ORD1004758,SKU00785,13-03-2025,Damaged,595.96,Approved
RET202611,ORD1061565,SKU00041,05-03-2025,Damaged,455.4,Approved
RET202612,ORD1079978,SKU00165,24-02-2025,Quality Issue,153.22,Approved
RET202613,ORD1068418,SKU01114,04-02-2025,Quality Issue,54.45,Approved
RET202614,ORD1059343,SKU00277,27-03-2025,Changed Mind,118.61,Approved
RET202615,ORD1076732,SKU00863,05-03-2025,Late Delivery,168.67,Approved
RET202616,ORD1017224,SKU00534,17-04-2025,Late Delivery,297.96,Approved
RET202617,ORD1075228,SKU00680,23-01-2025,Quality Issue,915.35,Rejected
RET202618,ORD1036617,SKU00058,16-04-2025,Changed Mind,1265.57,Approved
RET202619,ORD1063133,SKU00051,30-01-2025,Damaged,344.56,Approved
RET202620,ORD1019397,SKU00426,14-01-2025,Changed Mind,259.9,Approved
RET202621,ORD1026399,SKU00799,14-01-2025,Missing Item,449.04,Approved
RET202622,ORD1028530,SKU01199,04-03-2025,Damaged,73.72,Approved
RET202623,ORD1043658,SKU00108,27-02-2025,Changed Mind,76.53,Approved
RET202624,ORD1023397,SKU00020,26-02-2025,Damaged,704.85,Approved
RET202625,ORD1017209,SKU00545,18-03-2025,Quality Issue,367.74,Approved
RET202626,ORD1064806,SKU00381,15-02-2025,Late Delivery,176.58,Approved
RET202627,ORD1013963,SKU01077,05-04-2025,Damaged,84.06,Approved
RET202628,ORD1066970,SKU00981,30-06-2025,Late Delivery,334.94,Approved
RET202629,ORD1067555,SKU00426,25-05-2025,Late Delivery,302.74,Approved
RET202630,ORD1004212,SKU00221,20-04-2025,Damaged,545.29,Approved
RET202631,ORD1013757,SKU00271,06-06-2025,Changed Mind,211.12,Approved
RET202632,ORD1069625,SKU00239,05-06-2025,Quality Issue,130.49,Rejected
RET202633,ORD1076071,SKU00834,05-02-2025,Missing Item,116.76,Approved
RET202634,ORD1021690,SKU00162,08-03-2025,Wrong Item,261.61,Approved
RET202635,ORD1008686,SKU01181,11-01-2025,Changed Mind,867.48,Rejected
RET202636,ORD1032640,SKU00989,13-02-2025,Damaged,243.94,Approved
RET202637,ORD1034190,SKU00366,03-07-2025,Quality Issue,105.48,Approved
RET202638,ORD1006059,SKU00680,25-05-2025,Wrong Item,726.97,Approved
RET202639,ORD1032235,SKU00035,24-04-2025,Missing Item,233.51,Approved
RET202640,ORD1032647,SKU00263,20-05-2025,Quality Issue,213.62,Approved
RET202641,ORD1061193,SKU00608,05-02-2025,Quality Issue,89.54,Approved
RET202642,ORD1075318,SKU00031,30-06-2025,Quality Issue,970.02,Approved
RET202643,ORD1033979,SKU00386,03-07-2025,Wrong Item,162.11,Approved
RET202644,ORD1000965,SKU00205,23-01-2025,Late Delivery,197.55,Approved
RET202645,ORD1057060,SKU00064,11-04-2025,Late Delivery,268.6,Rejected
RET202646,ORD1024316,SKU00217,06-06-2025,Changed Mind,415.88,Approved
RET202647,ORD1034227,SKU00455,25-05-2025,Quality Issue,212.59,Approved
RET202648,ORD1072903,SKU00580,22-06-2025,Quality Issue,1223.16,Approved
RET202649,ORD1008022,SKU00005,07-02-2025,Quality Issue,167.67,Approved
