PO_ID,Vendor_ID,SKU_ID,Store_ID,PO_Date,Expected_Delivery_Date,Actual_Delivery_Date,Supplied_Quantity,Procurement_Cost
PO315716,VEND0044,SKU00814,MUM-03,31-01-2025,04-02-2025,05-02-2025,57,244.25
PO315717,VEND0016,SKU00753,KOC-03,19-05-2025,24-05-2025,25-05-2025,52,17.13
PO315718,VEND0007,SKU00820,MUM-02,08-03-2025,14-03-2025,15-03-2025,53,114.49
PO315719,VEND0036,SKU01080,CHE-03,28-01-2025,03-02-2025,03-02-2025,62,48.04
PO315720,VEND0018,SKU00779,jai01 ,21-03-2025,28-03-2025,03-02-2025,57,34.55
PO315721,VEND0068,SKU01014,KOC-04,17-01-2025,24-01-2025,24-01-2025,62,71.1
PO315722,VEND0078,SKU00828,KOC-03,28-03-2025,05-04-2025,05-04-2025,58,156.67
PO315723,VEND0046,SKU01090,BEN-01,27-06-2025,29-06-2025,29-06-2025,49,103.29
PO315724,VEND0007,SKU00379,BEN-05,26-04-2025,05-05-2025,07-05-2025,63,59.12
PO315725,VEND0105,SKU00642,KOL-01,04-04-2025,08-04-2025,09-04-2025,58,105.88
PO315726,VEND0016,SKU00100,KOL-04,02-05-2025,10-05-2025,13-05-2025,51,97.89
PO315727,VEND0044,SKU00677,PUN-05,24-03-2025,28-03-2025,28-03-2025,60,49.69
PO315728,VEND0117,SKU00867,AHM-03,19-05-2025,28-03-2025,24-05-2025,61,154.02
PO315729,VEND0005,SKU01003,CHE-01,28-03-2025,02-04-2025,05-04-2025,62,39.19
PO315730,VEND0081,SKU00875,JAI-05,11-01-2025,18-01-2025,18-01-2025,59,96.51
PO315731,VEND0107,SKU00322,KOL-02,11-02-2025,18-02-2025,18-02-2025,56,181.64
PO315732,VEND0010,SKU00969,JAI-04,20-05-2025,28-05-2025,28-05-2025,60,49.18
PO315733,VEND0021,SKU00630,DEL-02,03-03-2025,10-03-2025,10-03-2025,65,50.71
PO315734,VEND0090,SKU00686,DEL-01,13-04-2025,20-04-2025,20-04-2025,63,209.63
PO315735,VEND0068,SKU01039,PUN-01,07-05-2025,10-05-2025,10-05-2025,63,86.1
PO315736,VEND0058,SKU00892,koc5 ,29-03-2025,05-04-2025,07-04-2025,63,86.19
PO315737,VEND0087,SKU00689,DEL-01,04-01-2025,06-01-2025,06-01-2025,63,56.63
PO315738,VEND0096,SKU00768,KOL-05,21-02-2025,02-03-2025,02-03-2025,59,76.2
PO315739,VEND0114,SKU00575,BEN-02,28-04-2025,04-05-2025,04-05-2025,67,54.08
PO315740,VEND0084,SKU00112,CHE-05,10-03-2025,12-03-2025,12-03-2025,48,27.21
PO315741,VEND0078,SKU00597,AHM-03,26-01-2025,01-02-2025,04-02-2025,63,184.48
PO315742,VEND0109,SKU00980,MUM-04,16-02-2025,24-02-2025,26-02-2025,56,133.76
PO315743,VEND0063,SKU00032,MUM-01,13-06-2025,15-06-2025,15-06-2025,64,57.79
PO315744,VEND0058,SKU01139,DEL-05,28-01-2025,05-02-2025,12-02-2025,57,118.25
PO315745,VEND0009,SKU01101,HYD-02,22-06-2025,25-06-2025,25-06-2025,56,113.16
PO315746,VEND0041,SKU00213,AHM-05,26-06-2025,28-06-2025,30-06-2025,56,61.53
PO315747,VEND0066,SKU00783,JAI-04,17-01-2025,21-01-2025,21-01-2025,68,43.3
PO315748,VEND0014,SKU01121,JAI-03,28-06-2025,03-07-2025,03-07-2025,51,131.4
PO315749,VEND0036,SKU00342,AHM-04,18-04-2025,23-04-2025,23-04-2025,46,133.31
PO315750,VEND0078,SKU00544,JAI-04,07-06-2025,14-06-2025,14-06-2025,58,128.58
PO315751,VEND0061,SKU00669,KOC-05,27-04-2025,02-05-2025,03-05-2025,58,124.99
PO315752,VEND0054,SKU00864,CHE-04,13-01-2025,18-01-2025,19-01-2025,61,102.35
PO315753,VEND0120,SKU00281,BEN-02,14-06-2025,18-06-2025,20-06-2025,52,42.66
PO315754,VEND0041,SKU00059,KOL-02,09-06-2025,15-06-2025,15-06-2025,67,55.3
PO315755,VEND0098,SKU00502,CHE-05,19-02-2025,28-02-2025,01-03-2025,45,43.75
PO315756,VEND0012,SKU00462,JAI-03,03-04-2025,06-04-2025,06-04-2025,55,130.29
PO315757,VEND0058,SKU01046,AHM-02,21-05-2025,27-05-2025,27-05-2025,49,43.13
PO315758,VEND0087,SKU01107,KOL-04,23-03-2025,27-03-2025,27-03-2025,50,59.94
PO315759,VEND0033,SKU00772,MUM-02,15-03-2025,18-03-2025,18-03-2025,51,105.93
PO315760,VEND0064,SKU00628,AHM-02,08-01-2025,11-01-2025,11-01-2025,61,27.2
PO315761,VEND0079,SKU00111,MUM-04,12-03-2025,14-03-2025,15-03-2025,60,84.43
PO315762,VEND0061,SKU00409,PUN-01,04-04-2025,08-04-2025,08-04-2025,53,254.88
PO315763,VEND0037,SKU00724,KOL-05,14-02-2025,16-02-2025,17-02-2025,51,71.51
PO315764,VEND0096,SKU01110,PUN-02,29-03-2025,03-04-2025,03-04-2025,62,68.42
PO315765,VEND0040,SKU00291,BEN-05,08-03-2025,14-03-2025,16-03-2025,51,43.06
PO315766,VEND0007,SKU00671,hyd03,12-06-2025,15-06-2025,15-06-2025,64,88.39
PO315767,VEND0037,SKU00621,MUM-02,22-03-2025,30-03-2025,30-03-2025,68,147.1
PO315768,VEND0105,SKU00025,JAI-02,10-05-2025,12-05-2025,12-05-2025,51,55.93
PO315769,VEND0019,SKU00284,PUN-02,12-02-2025,19-02-2025,20-02-2025,71,93.27
PO315770,VEND0018,SKU01075,AHM-02,08-01-2025,15-01-2025,20-02-2025,47,86.25
PO315771,VEND0037,SKU00216,HYD-04,26-06-2025,28-06-2025,28-06-2025,47,69.48
PO315772,VEND0013,SKU00491,KOL-05,24-01-2025,02-02-2025,02-02-2025,74,51.88
PO315773,VEND0007,SKU01066,AHM-04,20-04-2025,26-04-2025,26-04-2025,58,312.16
PO315774,VEND0079,SKU00875,AHM-04,24-01-2025,28-01-2025,29-01-2025,58,93.59
PO315775,VEND0018,SKU00038,HYD-01,13-06-2025,21-06-2025,21-06-2025,75,89.88
PO315776,VEND0066,SKU00275,PUN-01,17-02-2025,22-02-2025,22-02-2025,66,29.33
PO315777,VEND0019,SKU00973,HYD-04,06-04-2025,14-04-2025,14-04-2025,68,93.68
PO315778,VEND0005,SKU00822,HYD-03,16-02-2025,23-02-2025,25-02-2025,59,15.44
PO315779,VEND0062,SKU00734,MUM-01,01-04-2025,07-04-2025,07-04-2025,65,134.25
PO315780,VEND0014,SKU01195,MUM-05,15-01-2025,22-01-2025,29-01-2025,64,55.28
PO315781,VEND0017,SKU00303,AHM-04,20-01-2025,28-01-2025,28-01-2025,67,100.96
PO315782,VEND0021,SKU00972,BEN-05,21-02-2025,28-02-2025,28-02-2025,52,55.86
PO315783,VEND0003,SKU01129,BEN-01,29-04-2025,04-05-2025,04-05-2025,53,157.25
PO315784,VEND0037,SKU00852,CHE-03,25-06-2025,27-06-2025,27-06-2025,55,29.54
PO315785,VEND0104,SKU00961,MUM-01,11-01-2025,15-01-2025,15-01-2025,50,66.89
PO315786,VEND0030,SKU00652,KOL-01,28-02-2025,05-03-2025,05-03-2025,63,68.76
PO315787,VEND0115,SKU00277,MUM-03,15-01-2025,20-01-2025,20-01-2025,49,29.5
PO315788,VEND0109,SKU01194,JAI-02,07-06-2025,14-06-2025,21-06-2025,58,80.98
PO315789,VEND0108,SKU00823,CHE-01,16-02-2025,21-02-2025,21-02-2025,58,83.73
PO315790,VEND0112,SKU00310,BEN-04,12-05-2025,15-05-2025,15-05-2025,64,161.77
PO315791,VEND0015,SKU01112,KOL-01,28-01-2025,01-02-2025,01-02-2025,63,43.06
PO315792,VEND0061,SKU00593,MUM-04,05-06-2025,13-06-2025,15-06-2025,53,166.66
PO315793,VEND0119,SKU00471,KOL-05,23-02-2025,04-03-2025,04-03-2025,56,114.95
PO315794,VEND0089,SKU00492,KOL-05,17-03-2025,21-03-2025,21-03-2025,60,120.78
PO315795,VEND0061,SKU00677,JAI-01,24-06-2025,03-07-2025,04-07-2025,64,46.19
PO315796,VEND0101,SKU00674,BEN-04,27-04-2025,29-04-2025,29-04-2025,68,141.79
PO315797,VEND0087,SKU00130,HYD-04,08-02-2025,13-02-2025,15-02-2025,75,52.88
PO315798,VEND0014,SKU00431,JAI-02,30-01-2025,05-02-2025,05-02-2025,57,106.09
PO315799,VEND0061,SKU00750,JAI-05,24-03-2025,29-03-2025,31-03-2025,59,62.8
PO315800,VEND0048,SKU00297,KOC-04,17-04-2025,26-04-2025,26-04-2025,53,87.25
PO315801,VEND0019,SKU00959,HYD-04,17-01-2025,25-01-2025,25-01-2025,63,74.9
PO315802,VEND0036,SKU00558,KOL-05,09-04-2025,13-04-2025,13-04-2025,65,93.67
PO315803,VEND0031,SKU00571,PUN-01,14-03-2025,21-03-2025,21-03-2025,59,119.46
PO315804,VEND0056,SKU00912,JAI-02,29-06-2025,08-07-2025,11-07-2025,67,76.35
PO315805,VEND0095,SKU01154,KOC-03,04-05-2025,10-05-2025,10-05-2025,65,38.19
PO315806,VEND0036,SKU00056,PUN-02,27-03-2025,05-04-2025,05-04-2025,51,184.52
PO315807,VEND0100,SKU00611,KOL-04,13-03-2025,15-03-2025,18-03-2025,59,87.38
PO315808,VEND0066,SKU00108,CHE-05,22-03-2025,31-03-2025,31-03-2025,48,19.17
PO315809,VEND0077,SKU00543,DEL-04,15-01-2025,19-01-2025,19-01-2025,61,59.91
PO315810,VEND0030,SKU00037,HYD-02,14-03-2025,21-03-2025,23-03-2025,63,31.99
PO315811,VEND0112,SKU00255,JAI-01,10-04-2025,17-04-2025,17-04-2025,58,238.34
PO315812,VEND0102,SKU00186,KOL-03,01-01-2025,03-01-2025,03-01-2025,54,95.31
PO315813,VEND0090,SKU01033,KOL-04,01-02-2025,04-02-2025,04-02-2025,70,266.96
PO315814,VEND0088,SKU00100,PUN-01,09-06-2025,15-06-2025,15-06-2025,61,108.4
PO315815,VEND0034,SKU00545,MUM-04,23-02-2025,28-02-2025,05-03-2025,58,41.86
PO315816,VEND0117,SKU00420,HYD-01,18-05-2025,24-05-2025,24-05-2025,57,88.48
PO315817,VEND0008,SKU00106,MUM-01,21-02-2025,28-02-2025,28-02-2025,55,48.75
PO315818,VEND0055,SKU00583,AHM-02,23-05-2025,29-05-2025,01-06-2025,65,161.61
PO315819,VEND0088,SKU00752,del02,29-05-2025,05-06-2025,05-06-2025,54,50.38
PO315820,VEND0045,SKU00561,MUM-01,02-06-2025,06-06-2025,06-06-2025,58,287.38
PO315821,VEND0073,SKU00901,BEN-01,05-03-2025,14-03-2025,14-03-2025,55,46.57
PO315822,VEND0090,SKU01091,PUN-05,08-04-2025,16-04-2025,16-04-2025,64,125.4
PO315823,VEND0107,SKU00493,KOC-03,12-02-2025,16-02-2025,16-02-2025,59,133.47
PO315824,VEND0018,SKU00971,PUN-05,10-06-2025,17-06-2025,17-06-2025,47,51.86
PO315825,VEND0090,SKU00031,CHE3,07-03-2025,11-03-2025,11-03-2025,71,164.95
PO315826,VEND0089,SKU00266,KOL-04,30-04-2025,06-05-2025,06-05-2025,74,33.12
PO315827,VEND0069,SKU01074,AHM-02,24-03-2025,01-04-2025,01-04-2025,78,107.25
PO315828,VEND0099,SKU00710,BEN-03,27-01-2025,29-01-2025,30-01-2025,61,58.28
PO315829,VEND0107,SKU00121,BEN-03,30-06-2025,06-07-2025,06-07-2025,56,78.09
PO315830,VEND0039,SKU00554,JAI-02,03-05-2025,07-05-2025,07-05-2025,56,133.85
PO315831,VEND0105,SKU00533,KOC-05,06-01-2025,11-01-2025,11-01-2025,61,147.56
PO315832,VEND0117,SKU00136,KOC-02,29-05-2025,02-06-2025,02-06-2025,62,81.8
PO315833,VEND0087,SKU00443,MUM-05,07-01-2025,14-01-2025,14-01-2025,47,76.21
PO315834,VEND0021,SKU00145,MUM-03,02-01-2025,09-01-2025,09-01-2025,55,175.46
PO315835,VEND0072,SKU00185,PUN-01,28-03-2025,03-04-2025,03-04-2025,72,61.59
PO315836,VEND0060,SKU00759,HYD-02,27-01-2025,03-02-2025,03-02-2025,57,35.08
PO315837,VEND0100,SKU00065,BEN-02,18-06-2025,26-06-2025,26-06-2025,57,41.99
PO315838,VEND0009,SKU00315,JAI-02,10-03-2025,18-03-2025,18-03-2025,53,119.42
PO315839,VEND0046,SKU00875,BEN-04,06-02-2025,11-02-2025,14-02-2025,61,100.06
PO315840,VEND0034,SKU00257,MUM-01,02-02-2025,04-02-2025,04-02-2025,77,82.13
PO315841,VEND0091,SKU00104,DEL-01,12-03-2025,15-03-2025,20-03-2025,60,169.36
PO315842,VEND0035,SKU00560,KOC-05,15-04-2025,19-04-2025,20-04-2025,58,198.92
PO315843,VEND0093,SKU00082,KOC-05,23-01-2025,25-01-2025,25-01-2025,67,79.06
PO315844,VEND0091,SKU00195,AHM-02,08-03-2025,17-03-2025,17-03-2025,52,327.42
PO315845,VEND0055,SKU00714,JAI-02,13-01-2025,19-01-2025,19-01-2025,53,68.58
PO315846,VEND0069,SKU00277,DEL-05,19-05-2025,27-05-2025,27-05-2025,58,29.6
PO315847,VEND0082,SKU00771,MUM-01,25-01-2025,03-02-2025,03-02-2025,54,179.56
PO315848,VEND0042,SKU00544,AHM-05,12-03-2025,14-03-2025,14-03-2025,54,129.64
PO315849,VEND0111,SKU00165,PUN-01,17-05-2025,19-05-2025,19-05-2025,56,62.52
PO315850,VEND0021,SKU00419,MUM-04,10-06-2025,15-06-2025,20-06-2025,70,78.95
PO315851,VEND0054,SKU00903,HYD-03,27-01-2025,15-06-2025,05-02-2025,75,94.64
PO315852,VEND0116,SKU00198,HYD-03,18-02-2025,23-02-2025,23-02-2025,54,79.85
PO315853,VEND0083,SKU00972,PUN-04,08-01-2025,13-01-2025,13-01-2025,62,51.76
PO315854,VEND0097,SKU00860,PUN-03,29-03-2025,06-04-2025,06-04-2025,71,131.92
PO315855,VEND0079,SKU01149,HYD-01,22-01-2025,24-01-2025,24-01-2025,47,85.69
PO315856,VEND0109,SKU00923,HYD-02,04-04-2025,07-04-2025,09-04-2025,74,194.19
PO315857,VEND0040,SKU00291,JAI-05,01-01-2025,03-01-2025,03-01-2025,58,49.25
PO315858,VEND0031,SKU00844,BEN-03,28-01-2025,06-02-2025,06-02-2025,65,116.34
PO315859,VEND0090,SKU01198,CHE-02,18-05-2025,24-05-2025,24-05-2025,61,17
PO315860,VEND0059,SKU00628,KOL-02,18-05-2025,26-05-2025,26-05-2025,69,28.96
PO315861,VEND0118,SKU00972,DEL-02,05-05-2025,10-05-2025,13-05-2025,57,51.21
PO315862,VEND0104,SKU00553,DEL-02,19-04-2025,28-04-2025,13-05-2025,60,178.66
PO315863,VEND0104,SKU00465,PUN-04,12-01-2025,14-01-2025,14-01-2025,60,56.55
PO315864,VEND0075,SKU00688,PUN-02,09-05-2025,16-05-2025,17-05-2025,63,111.43
PO315865,VEND0020,SKU00221,HYD-04,01-03-2025,03-03-2025,05-03-2025,64,75
PO315866,VEND0019,SKU00235,AHM-03,12-05-2025,16-05-2025,16-05-2025,59,113.47
PO315867,VEND0035,SKU00598,AHM-01,08-02-2025,17-02-2025,17-02-2025,58,69.82
PO315868,VEND0052,SKU00046,PUN-03,12-06-2025,19-06-2025,19-06-2025,73,66.2
PO315869,VEND0070,SKU00404,JAI-05,03-05-2025,11-05-2025,11-05-2025,57,123.92
PO315870,VEND0052,SKU00661,HYD-04,23-06-2025,25-06-2025,25-06-2025,67,152.85
PO315871,VEND0006,SKU00144,MUM-03,01-03-2025,04-03-2025,04-03-2025,55,39.35
PO315872,VEND0034,SKU00577,PUN-04,03-06-2025,05-06-2025,07-06-2025,65,125.19
PO315873,VEND0068,SKU00891,del04,26-03-2025,04-04-2025,06-04-2025,54,244.6
PO315874,VEND0006,SKU00947,KOC-01,30-03-2025,06-04-2025,06-04-2025,59,75.44
PO315875,VEND0016,SKU01090,AHM-02,27-03-2025,29-03-2025,29-03-2025,56,97.95
PO315876,VEND0015,SKU00400,PUN-01,05-02-2025,14-02-2025,15-02-2025,62,136.33
PO315877,VEND0094,SKU01143,MUM-03,28-04-2025,04-05-2025,04-05-2025,57,205.9
PO315878,VEND0030,SKU00277,PUN-04,25-05-2025,03-06-2025,03-06-2025,71,32.11
PO315879,VEND0106,SKU00742,CHE-04,29-03-2025,05-04-2025,06-04-2025,51,109.42
PO315880,VEND0037,SKU01116,MUM-04,08-06-2025,12-06-2025,12-06-2025,54,83.46
PO315881,VEND0018,SKU00653,HYD-05,02-04-2025,06-04-2025,07-04-2025,66,33.54
PO315882,VEND0029,SKU00996,HYD-05,10-01-2025,19-01-2025,20-01-2025,68,49.68
PO315883,VEND0077,SKU01194,MUM-03,24-02-2025,03-03-2025,04-03-2025,76,83.55
PO315884,VEND0035,SKU00576,MUM-04,09-02-2025,18-02-2025,18-02-2025,62,69.67
PO315885,VEND0109,SKU00306,KOC-01,25-04-2025,01-05-2025,01-05-2025,64,76.65
PO315886,VEND0074,SKU00527,JAI-02,18-05-2025,23-05-2025,25-05-2025,51,44.08
PO315887,VEND0066,SKU00695,CHE-03,01-02-2025,07-02-2025,07-02-2025,46,100.05
PO315888,VEND0073,SKU00918,MUM-05,01-06-2025,05-06-2025,07-06-2025,67,77.61
PO315889,VEND0069,SKU00165,PUN-05,30-05-2025,04-06-2025,04-06-2025,65,55.21
PO315890,VEND0101,SKU00644,DEL-02,18-04-2025,24-04-2025,24-04-2025,57,172.11
PO315891,VEND0058,SKU00330,BEN-02,28-02-2025,05-03-2025,08-03-2025,56,77.61
PO315892,VEND0093,SKU00192,CHE-02,12-02-2025,19-02-2025,20-02-2025,55,46.57
PO315893,VEND0016,SKU00391,CHE-02,04-04-2025,12-04-2025,12-04-2025,84,263.5
PO315894,VEND0109,SKU01088,MUM-02,08-03-2025,17-03-2025,20-03-2025,51,24.34
PO315895,VEND0009,SKU00510,MUM-02,29-05-2025,05-06-2025,05-06-2025,60,54.08
PO315896,VEND0106,SKU00738,DEL-05,16-01-2025,21-01-2025,24-01-2025,60,79.46
PO315897,VEND0115,SKU00029,KOL01 ,27-04-2025,30-04-2025,30-04-2025,50,102.85
PO315898,VEND0018,SKU01093,MUM-01,19-03-2025,22-03-2025,22-03-2025,71,25.69
PO315899,VEND0032,SKU00728,AHM-03,29-04-2025,07-05-2025,08-05-2025,60,101.3
PO315900,VEND0102,SKU-83414,BEN-02,01-03-2025,05-03-2025,05-03-2025,61,42.33
PO315901,VEND0038,SKU00800,KOC-05,25-05-2025,03-06-2025,04-06-2025,48,23.3
PO315902,VEND0108,SKU00007,BEN-04,03-01-2025,06-01-2025,08-01-2025,55,67.2
PO315903,VEND0026,SKU00479,DEL-02,14-03-2025,21-03-2025,21-03-2025,58,45.62
PO315904,VEND0001,SKU00002,JAI-04,22-03-2025,24-03-2025,24-03-2025,60,46.57
PO315905,VEND0049,SKU00665,CHE-02,05-01-2025,07-01-2025,09-01-2025,49,61.72
PO315906,VEND0061,SKU00480,DEL-04,19-02-2025,22-02-2025,22-02-2025,56,112.43
PO315907,VEND0107,SKU00403,BEN-04,19-03-2025,22-03-2025,22-03-2025,60,125.95
PO315908,VEND0022,SKU01042,JAI-01,09-03-2025,13-03-2025,13-03-2025,48,27.85
PO315909,VEND0015,SKU00526,BEN-04,08-03-2025,14-03-2025,14-03-2025,58,59.92
PO315910,VEND0082,SKU00441,DEL-03,10-01-2025,15-01-2025,15-01-2025,50,44
PO315911,VEND0024,SKU00223,DEL-02,13-02-2025,17-02-2025,17-02-2025,56,71.81
PO315912,VEND0020,SKU01108,JAI-05,25-03-2025,31-03-2025,03-04-2025,61,61.45
PO315913,VEND0013,SKU00962,KOL-05,19-04-2025,23-04-2025,24-04-2025,55,37.62
PO315914,VEND0060,SKU00535,AHM-02,16-04-2025,24-04-2025,27-04-2025,71,59.57
PO315915,VEND0052,SKU00091,HYD-03,29-05-2025,06-01-2025,01-06-2025,64,106.3
PO315916,VEND0112,SKU00225,KOC4,27-06-2025,03-07-2025,03-07-2025,58,87.15
PO315917,VEND0072,SKU00958,BEN-03,20-06-2025,24-06-2025,25-06-2025,60,182.02
PO315918,VEND0039,SKU01049,KOC-01,17-02-2025,26-02-2025,26-02-2025,56,47.64
PO315919,VEND0017,SKU00696,JAI-01,16-05-2025,21-05-2025,21-05-2025,62,95.09
PO315920,VEND0042,SKU00401,KOC-05,29-04-2025,08-05-2025,08-05-2025,58,45.45
PO315921,VEND0088,SKU00478,HYD-03,17-03-2025,22-03-2025,22-03-2025,62,97.28
PO315922,VEND0093,SKU00301,MUM-01,14-03-2025,22-03-2025,22-03-2025,55,134.69
PO315923,VEND0031,SKU00561,PUN-02,19-01-2025,21-01-2025,21-01-2025,51,296.05
PO315924,VEND0010,SKU00857,MUM-03,13-04-2025,17-04-2025,20-04-2025,67,63.27
PO315925,VEND0058,SKU00301,BEN-03,16-01-2025,21-01-2025,21-01-2025,61,140.29
PO315926,VEND0014,SKU00715,MUM-04,24-06-2025,26-06-2025,26-06-2025,65,30.01
PO315927,VEND0035,SKU00709,KOL-03,01-02-2025,06-02-2025,13-02-2025,57,130.3
PO315928,VEND0065,SKU00442,AHM-03,05-03-2025,08-03-2025,09-03-2025,63,69.03
PO315929,VEND0057,SKU00663,BEN-03,21-05-2025,23-05-2025,23-05-2025,62,38.77
PO315930,VEND0070,SKU00979,KOC-03,05-06-2025,10-06-2025,11-06-2025,48,47.53
PO315931,VEND0097,SKU00507,AHM-05,14-04-2025,20-04-2025,20-04-2025,73,45.57
PO315932,VEND0095,SKU00252,KOL-03,01-04-2025,08-04-2025,08-04-2025,70,36.73
PO315933,VEND0111,SKU00406,DEL-05,05-03-2025,11-03-2025,11-03-2025,62,142.17
PO315934,VEND0065,SKU00354,KOC-03,22-05-2025,30-05-2025,30-05-2025,55,56.91
PO315935,VEND0031,SKU00520,HYD-03,16-05-2025,25-05-2025,26-05-2025,55,136.19
PO315936,VEND0021,SKU01031,CHE-02,15-04-2025,19-04-2025,19-04-2025,48,62.1
PO315937,VEND0039,SKU00129,BEN-02,13-02-2025,21-02-2025,21-02-2025,58,74.98
PO315938,VEND0088,SKU00324,KOC-05,02-06-2025,10-06-2025,10-06-2025,69,222.37
PO315939,VEND0030,SKU00279,MUM-02,10-01-2025,13-01-2025,16-01-2025,59,194.89
PO315940,VEND0059,SKU01112,AHM-01,22-03-2025,26-03-2025,27-03-2025,50,43
PO315941,VEND0006,SKU01054,HYD-05,12-01-2025,20-01-2025,20-01-2025,65,127.9
PO315942,VEND0077,SKU00716,MUM-01,16-05-2025,20-05-2025,20-05-2025,61,90.37
PO315943,VEND0081,SKU00273,AHM-02,19-05-2025,23-05-2025,23-05-2025,60,48.34
PO315944,VEND0117,SKU00522,hyd3 ,17-01-2025,23-01-2025,28-01-2025,70,136.5
PO315945,VEND0007,SKU00759,KOL-01,16-01-2025,24-01-2025,25-01-2025,56,31.16
PO315946,VEND0049,SKU01059,BEN-02,26-01-2025,03-02-2025,03-02-2025,60,53.32
PO315947,VEND0116,SKU00678,MUM-01,19-06-2025,27-06-2025,27-06-2025,59,197.55
PO315948,VEND0031,SKU00988,CHE-04,29-01-2025,01-02-2025,01-02-2025,66,28.1
PO315949,VEND0052,SKU00062,AHM-05,01-05-2025,03-05-2025,03-05-2025,43,81.72
PO315950,VEND0090,SKU00316,HYD-01,11-05-2025,13-05-2025,13-05-2025,63,78.34
PO315951,VEND0097,SKU00002,PUN-01,04-02-2025,11-02-2025,11-02-2025,58,43.21
PO315952,VEND0117,SKU00736,KOC-03,06-02-2025,12-02-2025,12-02-2025,50,59.79
PO315953,VEND0003,SKU00810,KOC-04,09-01-2025,16-01-2025,16-01-2025,53,99.39
PO315954,VEND0052,SKU00337,BEN-04,02-02-2025,10-02-2025,15-02-2025,55,138.29
PO315955,VEND0058,SKU00536,PUN-01,24-03-2025,26-03-2025,26-03-2025,47,177.68
PO315956,VEND0060,SKU01048,AHM-01,12-03-2025,20-03-2025,20-03-2025,60,22.98
PO315957,VEND0110,SKU-33857,JAI-02,01-02-2025,09-02-2025,09-02-2025,63,34.44
PO315958,VEND0090,SKU00921,AHM-02,01-02-2025,04-04-2025,04-04-2025,68,48.95
PO315959,VEND0008,SKU01106,DEL01,08-05-2025,12-05-2025,12-05-2025,63,21.92
PO315960,VEND0116,SKU00040,KOC-04,14-02-2025,19-02-2025,19-02-2025,54,97.31
PO315961,VEND0115,SKU00417,KOC-02,14-03-2025,18-03-2025,18-03-2025,47,87.64
PO315962,VEND0053,SKU01017,MUM-03,07-05-2025,16-05-2025,16-05-2025,53,43.48
PO315963,VEND0113,SKU00012,AHM-04,12-04-2025,20-04-2025,20-04-2025,69,78.55
PO315964,VEND0073,SKU00714,JAI-02,29-01-2025,07-02-2025,07-02-2025,63,68.41
PO315965,VEND0081,SKU00027,AHM-02,15-02-2025,17-02-2025,18-02-2025,57,86.45
PO315966,VEND0065,SKU01030,PUN-03,03-01-2025,07-01-2025,07-01-2025,60,47.16
PO315967,VEND0035,SKU01095,KOC-03,04-02-2025,07-02-2025,07-02-2025,59,81.31
PO315968,VEND0048,SKU00620,BEN-03,19-02-2025,26-02-2025,26-02-2025,54,170.02
PO315969,VEND0062,SKU00644,KOL-03,21-03-2025,25-03-2025,25-03-2025,60,164.48
PO315970,VEND0103,SKU00721,KOL-04,24-03-2025,01-04-2025,06-04-2025,70,50.33
PO315971,VEND0016,SKU01005,MUM-02,24-01-2025,27-01-2025,28-01-2025,65,23.85
PO315972,VEND0040,SKU00825,KOL-03,05-05-2025,14-05-2025,14-05-2025,63,59.68
PO315973,VEND0032,SKU00579,BEN-04,05-04-2025,08-04-2025,09-04-2025,62,103.03
PO315974,VEND0065,SKU01016,del05 ,06-01-2025,11-01-2025,11-01-2025,59,160.04
PO315975,VEND0114,SKU00540,HYD-04,25-06-2025,27-06-2025,29-06-2025,61,47.92
PO315976,VEND0042,SKU00660,KOL-04,11-01-2025,16-01-2025,16-01-2025,69,71.12
PO315977,VEND0084,SKU01019,JAI-01,05-05-2025,14-05-2025,14-05-2025,73,26.89
PO315978,VEND0079,SKU00354,AHM-02,04-02-2025,07-02-2025,07-02-2025,50,53.29
PO315979,VEND0008,SKU00196,MUM-03,03-01-2025,12-01-2025,12-01-2025,57,253.4
PO315980,VEND0114,SKU00364,HYD-01,24-05-2025,01-06-2025,01-06-2025,62,67.37
PO315981,VEND0030,SKU00953,JAI-02,02-01-2025,05-01-2025,05-01-2025,55,89.8
PO315982,VEND0115,SKU00642,MUM-01,12-04-2025,16-04-2025,16-04-2025,60,108.49
PO315983,VEND0120,SKU00971,KOC-01,28-06-2025,01-07-2025,01-07-2025,63,53.63
PO315984,VEND0022,SKU00525,DEL-02,06-05-2025,15-05-2025,15-05-2025,62,34.63
PO315985,VEND0067,SKU00622,KOL-04,06-02-2025,14-02-2025,14-02-2025,58,69.92
PO315986,VEND0056,SKU00662,KOL-03,16-02-2025,19-02-2025,19-02-2025,54,43.87
PO315987,VEND0090,SKU00753,MUM-03,26-01-2025,30-01-2025,31-01-2025,78,17.25
PO315988,VEND0042,SKU00414,KOL-03,28-01-2025,06-02-2025,08-02-2025,50,58.16
PO315989,VEND0080,SKU00033,AHM-05,10-01-2025,15-01-2025,15-01-2025,52,20.32
PO315990,VEND0100,SKU00893,BEN-03,05-01-2025,14-01-2025,14-01-2025,62,22.54
PO315991,VEND0095,SKU00655,DEL-05,19-02-2025,27-02-2025,27-02-2025,50,81.85
PO315992,VEND0009,SKU01073,CHE-01,12-05-2025,14-05-2025,14-05-2025,73,60.47
PO315993,VEND0102,SKU01004,PUN-02,03-02-2025,05-02-2025,05-02-2025,67,52.31
